Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
15-06-2026 00:00,21:07,CNR7307808711,Success,CID928859,Prime SUV,Chhatarpur,Lajpat Nagar,147,75,null,null,No,null,857,Cash,45,4.7,4
19-06-2026 00:00,20:20,CNR9207534980,Canceled by Driver,CID926602,Prime Plus,Karol Bagh,Nehru Place,null,null,null,Customer related issue,null,null,819,null,0,null,null
09-06-2026 00:00,13:02,CNR8478607960,Success,CID374876,Prime Sedan,Connaught Place,Mehrauli,35,45,null,null,No,null,484,UPI,16,4.1,4.5
11-06-2026 00:00,20:21,CNR6867991693,Success,CID139968,Prime Plus,Shahdara,Connaught Place,84,70,null,null,No,null,648,Cash,3,4.9,4.8
28-06-2026 00:00,12:01,CNR4134417165,Success,CID298474,Bike,Noida Sector 142,Okhla,196,130,null,null,No,null,153,Cash,20,4.1,3.9
29-06-2026 00:00,18:32,CNR6026842144,Success,CID533256,Prime SUV,Mayur Vihar,Laxmi Nagar,70,140,null,null,No,null,232,Credit Card,28,4.3,4.7
15-06-2026 00:00,19:51,CNR1373400641,Canceled by Driver,CID137733,Mini,Noida Sector 76,Noida City Centre,null,null,null,More than permitted people in there,null,null,478,null,0,null,null
27-06-2026 00:00,17:48,CNR7756361076,Canceled by Driver,CID843494,Auto,Anand Vihar,Noida City Centre,null,null,null,Customer was coughing/sick,null,null,850,null,0,null,null
05-06-2026 00:00,10:14,CNR1058833099,Success,CID705304,Bike,Mehrauli,Laxmi Nagar,294,75,null,null,No,null,673,Cash,25,4.1,3.6
22-06-2026 00:00,22:27,CNR8150133799,Driver Not Found,CID406881,eBike,Noida Sector 150,Gurugram Railway Station,null,null,null,null,null,null,315,null,0,null,null
18-06-2026 00:00,10:36,CNR3136784868,Success,CID703583,Prime SUV,New Delhi Railway Station,Noida Sector 15,63,125,null,null,No,null,1033,Cash,2,4.1,3.6
10-06-2026 00:00,18:47,CNR2919641369,Canceled by Customer,CID137586,Prime SUV,Okhla,Rohini,null,null,Driver is not moving,null,null,null,825,null,0,null,null
17-06-2026 00:00,22:39,CNR4311649934,Canceled by Customer,CID379072,Prime SUV,Anand Vihar,DLF Phase 3,null,null,Wrong Address,null,null,null,213,null,0,null,null
29-06-2026 00:00,17:35,CNR8258871692,Driver Not Found,CID804974,Auto,Manesar,Rajouri Garden,null,null,null,null,null,null,125,null,0,null,null
26-06-2026 00:00,13:36,CNR7844432925,Success,CID635965,Prime SUV,Greater Kailash,Noida Sector 142,280,80,null,null,No,null,362,Cash,36,4.1,4.6
24-06-2026 00:00,10:57,CNR3149119791,Success,CID606573,Mini,Sohna Road,Malviya Nagar,224,50,null,null,No,null,471,Credit Card,22,3.5,3.3
30-06-2026 00:00,21:02,CNR6545513695,Success,CID932866,Prime SUV,Rajouri Garden,Sector 29 Gurugram,252,125,null,null,No,null,163,UPI,23,4.3,4.3
11-06-2026 00:00,07:35,CNR6427297269,Success,CID418039,Mini,Hauz Khas,Janakpuri,56,140,null,null,No,null,142,Cash,6,3.8,3.6
13-06-2026 00:00,09:29,CNR1684336791,Canceled by Customer,CID339379,Prime Plus,Saket,Manesar,null,null,AC is Not working,null,null,null,451,null,0,null,null
18-06-2026 00:00,16:00,CNR8107628541,Canceled by Customer,CID131079,Prime SUV,Connaught Place,Noida City Centre,null,null,Driver is not moving,null,null,null,358,null,0,null,null
27-06-2026 00:00,09:45,CNR8516392891,Success,CID214348,Prime Sedan,Okhla,DLF Phase 1,308,60,null,null,No,null,365,Cash,36,4.9,4
16-06-2026 00:00,14:46,CNR5043217856,Canceled by Driver,CID298396,Auto,Okhla,MG Road Gurugram,null,null,null,Personal & Car related issue,null,null,752,null,0,null,null
09-06-2026 00:00,11:28,CNR7829903493,Canceled by Driver,CID459892,eBike,Vivek Vihar,Noida Sector 142,null,null,null,Customer was coughing/sick,null,null,531,null,0,null,null
05-06-2026 00:00,01:46,CNR4290294193,Canceled by Driver,CID451045,Auto,Hauz Khas,Noida Sector 137,null,null,null,Customer was coughing/sick,null,null,111,null,0,null,null
08-06-2026 00:00,08:59,CNR4330381266,Success,CID215319,Auto,Saket,Vasant Kunj,168,135,null,null,No,null,216,UPI,5,4.4,4.3
11-06-2026 00:00,13:49,CNR6146948780,Success,CID988392,eBike,Nehru Place,Noida Sector 50,196,125,null,null,No,null,147,UPI,39,3.3,3.2
12-06-2026 00:00,08:30,CNR4211386643,Canceled by Driver,CID351096,eBike,Noida Sector 137,Noida City Centre,null,null,null,Customer related issue,null,null,433,null,0,null,null
06-06-2026 00:00,22:12,CNR5828080027,Success,CID562246,Prime Plus,Golf Course Extension Road,Connaught Place,287,125,null,null,No,null,664,UPI,24,3.6,4.4
24-06-2026 00:00,17:23,CNR5043719137,Success,CID638458,Mini,DLF Phase 1,Mehrauli,98,50,null,null,No,null,159,UPI,40,4,4.7
30-06-2026 00:00,16:17,CNR2332223815,Success,CID557188,Mini,Mehrauli,Karol Bagh,70,85,null,null,No,null,556,UPI,27,5,3.2
21-06-2026 00:00,20:32,CNR5863244684,Success,CID798517,eBike,Okhla,Noida Sector 142,252,110,null,null,Yes,Customer Demand,184,Cash,2,4.3,4.4
20-06-2026 00:00,20:14,CNR2051641681,Success,CID776786,Auto,Nehru Place,Noida Sector 76,294,65,null,null,No,null,295,Cash,6,3.5,3.2
10-06-2026 00:00,16:49,CNR6963252366,Success,CID565564,Bike,Palam Vihar,Hauz Khas,168,145,null,null,No,null,794,Cash,25,4.8,4
29-06-2026 00:00,20:06,CNR6561084640,Success,CID983895,Bike,Karol Bagh,Pitampura,301,110,null,null,No,null,330,Cash,27,4,4.1
24-06-2026 00:00,20:14,CNR8606343558,Success,CID193075,Bike,Karkardooma,Shahdara,63,95,null,null,No,null,187,UPI,34,4.9,3.8
28-06-2026 00:00,16:13,CNR6129451090,Success,CID579290,Prime Sedan,Janakpuri,Gurugram Railway Station,84,145,null,null,No,null,487,Cash,9,3.6,3.8
06-06-2026 00:00,08:06,CNR8991153488,Canceled by Driver,CID563608,eBike,Mayur Vihar,Golf Course Road,null,null,null,Personal & Car related issue,null,null,426,null,0,null,null
24-06-2026 00:00,20:21,CNR3555127202,Success,CID334563,Auto,Karol Bagh,Greater Kailash,105,40,null,null,No,null,229,Cash,15,4.6,5
09-06-2026 00:00,15:10,CNR2478670622,Success,CID381271,Prime Plus,Noida Sector 15,Karkardooma,154,130,null,null,No,null,445,UPI,48,4.9,4.6
19-06-2026 00:00,11:09,CNR2637746164,Success,CID131513,Auto,Saket,Gurugram Cyber City,182,70,null,null,No,null,134,Cash,8,3.3,4
12-06-2026 00:00,19:03,CNR1098685369,Success,CID366678,Auto,Noida Sector 50,Rajouri Garden,154,145,null,null,No,null,119,Cash,9,4.2,4
10-06-2026 00:00,10:25,CNR3013333422,Driver Not Found,CID377403,eBike,Connaught Place,Lajpat Nagar,null,null,null,null,null,null,214,null,0,null,null
18-06-2026 00:00,08:34,CNR6731320458,Success,CID470881,Prime Sedan,Karkardooma,Manesar,77,25,null,null,No,null,113,Cash,14,4.9,3.6
11-06-2026 00:00,06:56,CNR1523677800,Canceled by Driver,CID967088,Prime SUV,Manesar,MG Road Gurugram,null,null,null,Personal & Car related issue,null,null,362,null,0,null,null
21-06-2026 00:00,07:09,CNR5683291566,Success,CID221217,Prime SUV,Karkardooma,Preet Vihar,119,25,null,null,No,null,545,UPI,6,3.3,4.9
27-06-2026 00:00,16:41,CNR9411398805,Success,CID416695,Prime Plus,Malviya Nagar,Vivek Vihar,287,95,null,null,No,null,498,Cash,11,3.2,4.3
26-06-2026 00:00,20:46,CNR7845975089,Driver Not Found,CID221620,Bike,MG Road Gurugram,Malviya Nagar,null,null,null,null,null,null,117,null,0,null,null
28-06-2026 00:00,10:54,CNR3855977560,Canceled by Driver,CID634914,Prime Sedan,Mehrauli,Hauz Khas,null,null,null,More than permitted people in there,null,null,230,null,0,null,null
14-06-2026 00:00,16:44,CNR6774178719,Success,CID902361,eBike,Noida Sector 18,New Delhi Railway Station,105,35,null,null,No,null,304,Cash,28,3.6,3
30-06-2026 00:00,21:52,CNR4046969463,Canceled by Driver,CID788327,Prime Plus,Dwarka,Noida Sector 93,null,null,null,Personal & Car related issue,null,null,318,null,0,null,null
16-06-2026 00:00,20:08,CNR4475747544,Success,CID337010,Prime Sedan,Noida Sector 18,Shahdara,259,95,null,null,No,null,130,Cash,18,3.1,4.9
17-06-2026 00:00,11:12,CNR5165798104,Success,CID831932,Bike,Greater Kailash,Preet Vihar,189,75,null,null,No,null,419,Cash,12,4.7,4.2
03-06-2026 00:00,17:31,CNR4392965412,Canceled by Driver,CID966732,Prime SUV,Anand Vihar,Golf Course Road,null,null,null,Customer related issue,null,null,399,null,0,null,null
13-06-2026 00:00,10:36,CNR1167401662,Driver Not Found,CID981323,Mini,Golf Course Extension Road,Noida City Centre,null,null,null,null,null,null,2900,null,0,null,null
23-06-2026 00:00,09:55,CNR2822610940,Success,CID301559,Bike,Golf Course Extension Road,Malviya Nagar,168,70,null,null,No,null,121,Cash,31,4.2,3.1
05-06-2026 00:00,17:17,CNR6691577601,Success,CID983207,Prime Sedan,Vivek Vihar,Connaught Place,189,90,null,null,No,null,107,UPI,27,3.5,3.3
11-06-2026 00:00,13:40,CNR9445908039,Canceled by Customer,CID921864,Mini,Noida Sector 15,New Delhi Railway Station,null,null,Driver is not moving,null,null,null,424,null,0,null,null
19-06-2026 00:00,20:09,CNR3423157511,Canceled by Driver,CID704228,Bike,Manesar,Golf Course Extension Road,null,null,null,Customer was coughing/sick,null,null,307,null,0,null,null
12-06-2026 00:00,13:45,CNR1324239592,Success,CID647625,eBike,Malviya Nagar,Lajpat Nagar,119,70,null,null,No,null,583,Cash,40,4.5,4.2
09-06-2026 00:00,18:13,CNR8086928686,Canceled by Driver,CID506037,Mini,Golf Course Extension Road,Palam Vihar,null,null,null,Personal & Car related issue,null,null,325,null,0,null,null
29-06-2026 00:00,22:36,CNR3412387949,Success,CID786300,Prime Sedan,Laxmi Nagar,DLF Phase 3,154,140,null,null,No,null,216,UPI,33,4.4,4.5
13-06-2026 00:00,17:23,CNR9728294566,Canceled by Driver,CID444964,Mini,Sohna Road,Noida Sector 137,null,null,null,Customer related issue,null,null,337,null,0,null,null
04-06-2026 00:00,20:16,CNR3797886537,Success,CID692922,Prime SUV,MG Road Gurugram,New Delhi Railway Station,196,120,null,null,No,null,373,Cash,26,4.6,4.1
17-06-2026 00:00,08:11,CNR2918335042,Canceled by Customer,CID267651,Bike,Palam Vihar,Vivek Vihar,null,null,Change of plans,null,null,null,121,null,0,null,null
04-06-2026 00:00,11:50,CNR7683288053,Success,CID472301,Prime Plus,Vivek Vihar,Gurugram Cyber City,140,135,null,null,No,null,584,UPI,18,3.1,3.3
12-06-2026 00:00,05:06,CNR7308621555,Canceled by Customer,CID255257,Mini,Manesar,Shahdara,null,null,AC is Not working,null,null,null,372,null,0,null,null
01-06-2026 00:00,20:51,CNR6893200456,Canceled by Driver,CID590573,Prime SUV,IGI Airport,Sector 29 Gurugram,null,null,null,Personal & Car related issue,null,null,482,null,0,null,null
30-06-2026 00:00,19:08,CNR8506315424,Canceled by Customer,CID384102,Mini,Greater Kailash,Noida Sector 137,null,null,Wrong Address,null,null,null,169,null,0,null,null
22-06-2026 00:00,10:38,CNR6289456005,Driver Not Found,CID341767,Bike,Shahdara,Saket,null,null,null,null,null,null,655,null,0,null,null
24-06-2026 00:00,00:49,CNR3652386033,Success,CID718764,Bike,Sector 29 Gurugram,Manesar,119,30,null,null,No,null,398,UPI,4,3.3,3.3
07-06-2026 00:00,10:51,CNR7500140086,Success,CID711398,Prime SUV,DLF Phase 1,Golf Course Road,154,90,null,null,No,null,198,Cash,2,3.3,3.6
10-06-2026 00:00,17:15,CNR9206491878,Driver Not Found,CID219381,Prime Sedan,Noida Sector 50,Palam Vihar,null,null,null,null,null,null,482,null,0,null,null
26-06-2026 00:00,19:51,CNR1508971604,Success,CID902685,Prime Sedan,Vivek Vihar,Manesar,238,140,null,null,No,null,305,UPI,23,3.8,4.4
09-06-2026 00:00,19:19,CNR4004898445,Canceled by Driver,CID501660,Mini,Vivek Vihar,Noida Sector 93,null,null,null,More than permitted people in there,null,null,294,null,0,null,null
19-06-2026 00:00,20:17,CNR8826275068,Success,CID257693,Prime Sedan,Chhatarpur,MG Road Gurugram,252,65,null,null,No,null,161,Cash,5,4.1,4
19-06-2026 00:00,08:29,CNR9942066704,Canceled by Driver,CID908062,Prime Sedan,Gurugram Railway Station,Gurugram Cyber City,null,null,null,Customer related issue,null,null,404,null,0,null,null
03-06-2026 00:00,09:31,CNR2361275900,Success,CID429569,Auto,Mehrauli,Karkardooma,126,60,null,null,No,null,169,Cash,12,4.7,3.8
15-06-2026 00:00,11:51,CNR4419040819,Success,CID644474,Bike,Hauz Khas,Chhatarpur,56,45,null,null,No,null,501,UPI,49,4.5,3.1
17-06-2026 00:00,10:13,CNR1911058132,Success,CID309575,Mini,Sohna Road,Shahdara,301,125,null,null,No,null,101,Cash,1,3.6,3.7
23-06-2026 00:00,18:45,CNR8926984331,Success,CID860681,Auto,Gurugram Railway Station,Noida Sector 15,175,120,null,null,No,null,192,Cash,15,4.6,4.5
01-06-2026 00:00,12:38,CNR2191224963,Canceled by Driver,CID702491,Mini,Manesar,Noida Sector 150,null,null,null,More than permitted people in there,null,null,393,null,0,null,null
03-06-2026 00:00,15:58,CNR6024993831,Canceled by Customer,CID689882,eBike,Noida Sector 62,Hauz Khas,null,null,AC is Not working,null,null,null,414,null,0,null,null
25-06-2026 00:00,10:58,CNR3704418934,Canceled by Customer,CID679996,Bike,Palam Vihar,Noida Sector 50,null,null,Change of plans,null,null,null,1816,null,0,null,null
27-06-2026 00:00,17:29,CNR6259704301,Success,CID228411,Prime Sedan,Karol Bagh,Noida City Centre,161,75,null,null,No,null,366,Cash,28,3.8,3.2
27-06-2026 00:00,14:36,CNR4588889454,Driver Not Found,CID955141,Prime SUV,Saket,IGI Airport,null,null,null,null,null,null,417,null,0,null,null
28-06-2026 00:00,07:24,CNR9102117353,Success,CID226904,Prime Plus,Okhla,Dwarka,231,135,null,null,No,null,2884,UPI,48,3.8,4.9
17-06-2026 00:00,20:40,CNR9855871509,Canceled by Driver,CID750118,Prime Sedan,MG Road Gurugram,Karkardooma,null,null,null,Personal & Car related issue,null,null,371,null,0,null,null
09-06-2026 00:00,16:28,CNR6491202733,Success,CID188757,Mini,Janakpuri,DLF Phase 1,56,45,null,null,No,null,175,UPI,2,3.4,3.3
24-06-2026 00:00,16:19,CNR1767970743,Success,CID989298,Bike,Sector 29 Gurugram,Nehru Place,70,85,null,null,No,null,494,UPI,28,3.1,3.8
03-06-2026 00:00,12:34,CNR6136026561,Success,CID233895,eBike,Udyog Vihar,Laxmi Nagar,49,100,null,null,No,null,441,UPI,27,3.1,3.1
16-06-2026 00:00,21:13,CNR7642653871,Success,CID877855,Prime Sedan,Udyog Vihar,Greater Kailash,252,80,null,null,No,null,471,Cash,23,4.4,4.6
18-06-2026 00:00,09:43,CNR8369636566,Success,CID718559,Prime Plus,Noida Sector 50,Karkardooma,210,85,null,null,No,null,389,Cash,14,3.2,4.6
22-06-2026 00:00,19:10,CNR8073437118,Canceled by Driver,CID580478,eBike,Noida Sector 142,Sohna Road,null,null,null,Customer related issue,null,null,202,null,0,null,null
16-06-2026 00:00,21:11,CNR5116585243,Canceled by Driver,CID847377,Auto,Vasant Kunj,Noida Sector 142,null,null,null,Customer was coughing/sick,null,null,253,null,0,null,null
15-06-2026 00:00,19:20,CNR9699923253,Success,CID398168,Prime SUV,Chhatarpur,Rohini,217,105,null,null,No,null,882,Cash,43,3.2,4.1
27-06-2026 00:00,18:12,CNR1201589640,Canceled by Customer,CID539191,Prime Sedan,Rajouri Garden,Noida Sector 76,null,null,Driver asked to cancel,null,null,null,176,null,0,null,null
18-06-2026 00:00,15:51,CNR1689403754,Success,CID515450,Mini,Noida Sector 150,Laxmi Nagar,259,120,null,null,No,null,417,UPI,24,4.2,3.8
23-06-2026 00:00,15:02,CNR1501229480,Success,CID323779,Mini,Karol Bagh,Shahdara,273,55,null,null,No,null,130,Credit Card,41,3.5,4.5
06-06-2026 00:00,19:12,CNR8602417067,Success,CID771701,Prime SUV,Palam Vihar,Greater Noida,168,40,null,null,No,null,235,UPI,17,3.7,3.7
27-06-2026 00:00,13:23,CNR5180944150,Success,CID200875,Prime Sedan,Noida Sector 142,Dwarka,231,60,null,null,No,null,325,Credit Card,21,4.7,5
03-06-2026 00:00,19:14,CNR5569548787,Success,CID141634,Prime Plus,Noida Sector 15,Gurugram Cyber City,252,40,null,null,No,null,290,UPI,22,4.8,4.4
15-06-2026 00:00,19:58,CNR2826030097,Success,CID786912,Bike,DLF Phase 1,Hauz Khas,63,25,null,null,No,null,131,Cash,20,4.4,3.1
05-06-2026 00:00,00:20,CNR4887495881,Canceled by Customer,CID916150,Prime SUV,DLF Phase 3,Shahdara,null,null,AC is Not working,null,null,null,148,null,0,null,null
16-06-2026 00:00,21:10,CNR4946474476,Canceled by Customer,CID605609,Bike,Golf Course Extension Road,Noida Sector 142,null,null,AC is Not working,null,null,null,463,null,0,null,null
05-06-2026 00:00,18:35,CNR5414099759,Success,CID387411,Prime Sedan,Rajouri Garden,Anand Vihar,161,140,null,null,No,null,339,UPI,17,3.1,3.4
13-06-2026 00:00,16:10,CNR2568139914,Driver Not Found,CID878056,Prime SUV,Noida Sector 142,Noida Sector 18,null,null,null,null,null,null,314,null,0,null,null
10-06-2026 00:00,18:48,CNR8892975500,Success,CID485817,Bike,Greater Noida,New Delhi Railway Station,91,145,null,null,No,null,512,Cash,48,3.1,4.2
26-06-2026 00:00,07:12,CNR7552726236,Driver Not Found,CID398384,Prime Plus,Greater Kailash,Hauz Khas,null,null,null,null,null,null,443,null,0,null,null
02-06-2026 00:00,09:43,CNR1200026621,Success,CID233911,Prime SUV,New Delhi Railway Station,Noida Sector 150,266,85,null,null,No,null,1467,UPI,32,4.7,3.5
25-06-2026 00:00,10:05,CNR4187447284,Driver Not Found,CID657255,Prime SUV,Golf Course Road,Greater Kailash,null,null,null,null,null,null,353,null,0,null,null
09-06-2026 00:00,08:19,CNR3659491874,Success,CID573670,Auto,Mayur Vihar,Laxmi Nagar,154,110,null,null,No,null,444,UPI,1,3.8,4.1
06-06-2026 00:00,10:05,CNR3623533429,Success,CID447644,Prime Plus,Shahdara,Noida Sector 76,210,55,null,null,No,null,476,UPI,23,3.1,4.9
11-06-2026 00:00,08:59,CNR3824632577,Canceled by Driver,CID713810,Bike,Saket,Greater Noida,null,null,null,Personal & Car related issue,null,null,142,null,0,null,null
14-06-2026 00:00,15:57,CNR2817233926,Success,CID620466,eBike,Laxmi Nagar,Noida Sector 15,154,145,null,null,No,null,471,UPI,26,4.9,3.8
06-06-2026 00:00,13:36,CNR2091398962,Success,CID935203,eBike,Noida Sector 15,Nehru Place,252,40,null,null,No,null,382,Cash,21,3.6,4.2
27-06-2026 00:00,13:33,CNR5220085842,Canceled by Driver,CID775449,Prime Sedan,Vivek Vihar,Sector 29 Gurugram,null,null,null,Personal & Car related issue,null,null,401,null,0,null,null
30-06-2026 00:00,11:10,CNR9795770576,Success,CID518512,Auto,Lajpat Nagar,Noida Sector 18,161,30,null,null,No,null,148,Cash,18,3.1,4.1
10-06-2026 00:00,21:10,CNR4627809411,Success,CID463284,Auto,Shahdara,Gurugram Railway Station,119,100,null,null,No,null,204,UPI,11,4.8,3.4
20-06-2026 00:00,19:22,CNR4003939102,Success,CID193230,Mini,Saket,Palam Vihar,168,110,null,null,No,null,666,Cash,9,4.5,3
11-06-2026 00:00,19:36,CNR1308261538,Success,CID605780,eBike,Lajpat Nagar,Mayur Vihar,126,60,null,null,No,null,425,UPI,5,4.8,4.4
27-06-2026 00:00,13:42,CNR1556710084,Success,CID201508,Prime Sedan,Noida Sector 150,Laxmi Nagar,154,105,null,null,No,null,172,Cash,41,3.1,4.2
10-06-2026 00:00,15:05,CNR4639016703,Success,CID649293,Prime Plus,Malviya Nagar,Golf Course Extension Road,98,50,null,null,No,null,398,Cash,35,4.9,3.5
01-06-2026 00:00,20:00,CNR3136156514,Canceled by Customer,CID270149,Prime Plus,Hauz Khas,IGI Airport,null,null,Wrong Address,null,null,null,741,null,0,null,null
12-06-2026 00:00,18:50,CNR6635680436,Driver Not Found,CID740522,Prime Plus,Mehrauli,Lajpat Nagar,null,null,null,null,null,null,446,null,0,null,null
15-06-2026 00:00,20:10,CNR6522259243,Canceled by Driver,CID499536,Prime Sedan,Gurugram Cyber City,Golf Course Extension Road,null,null,null,More than permitted people in there,null,null,315,null,0,null,null
14-06-2026 00:00,17:45,CNR9257492650,Success,CID288060,Bike,Mehrauli,MG Road Gurugram,112,125,null,null,No,null,470,Cash,38,3.6,4.2
25-06-2026 00:00,20:15,CNR9054081319,Success,CID723227,Auto,Mehrauli,Sohna Road,161,40,null,null,No,null,106,UPI,7,3.4,4.9
15-06-2026 00:00,06:39,CNR3186546295,Success,CID529533,Prime Plus,Udyog Vihar,Chhatarpur,119,135,null,null,No,null,1468,Cash,31,4.7,4.2
19-06-2026 00:00,21:27,CNR5237090288,Canceled by Driver,CID422022,Prime SUV,Golf Course Extension Road,Malviya Nagar,null,null,null,Personal & Car related issue,null,null,408,null,0,null,null
02-06-2026 00:00,13:37,CNR9526078867,Success,CID900085,eBike,Greater Noida,Manesar,294,95,null,null,Yes,Customer Demand,1805,UPI,4,3.7,4
05-06-2026 00:00,19:02,CNR2055496400,Canceled by Customer,CID734557,Auto,Mayur Vihar,Hauz Khas,null,null,Driver asked to cancel,null,null,null,2925,null,0,null,null
29-06-2026 00:00,21:50,CNR1352748737,Driver Not Found,CID392228,Prime Sedan,Greater Kailash,Mayur Vihar,null,null,null,null,null,null,1048,null,0,null,null
01-06-2026 00:00,19:14,CNR8505998754,Success,CID393226,Mini,Connaught Place,Noida Sector 137,112,130,null,null,No,null,360,UPI,1,4.4,4.7
10-06-2026 00:00,06:37,CNR3848737052,Canceled by Customer,CID999015,Mini,Noida City Centre,Janakpuri,null,null,Driver is not moving,null,null,null,341,null,0,null,null
14-06-2026 00:00,21:49,CNR3022399674,Success,CID791723,eBike,Noida Sector 76,Rajouri Garden,287,55,null,null,No,null,310,Cash,2,3.1,4.9
20-06-2026 00:00,10:56,CNR4201304521,Success,CID207572,eBike,Greater Noida,Aerocity,63,105,null,null,No,null,1289,Cash,3,4.4,3.3
24-06-2026 00:00,20:25,CNR9511092010,Success,CID643112,Mini,Noida Sector 150,Vivek Vihar,287,80,null,null,No,null,1540,UPI,12,3.4,4.6
